Observation;site_no;Trial;site;irrigation;rep_id;rep;date;dps;soil_moisture_30;Unit_soil_moisture_30;soil_moisture_60;Unit_soil_moisture_60;soil_moisture_90;Unit_soil_moisture_90;PAW_30;Unit_PAW_30;PAW_60;Unit_PAW_60;PAW_90;Unit_PAW_90;root_yield;Unit_root_yield;root_dry_matter;Unit_root_dry_matter;leaf_yield;Unit_leaf_yield;leaf_dry_matter;Unit_leaf_dry_matter;LAI;n;sugar;Unit_sugar;K;Unit_K;Na;Unit_Na;amino_N;Unit_amino_N;soluble_Nt;Unit_soluble_Nt;NO3;Unit_NO3;betaine;Unit_betaine;invert_sugar;Unit_invert_sugar;marc;Unit_marc
Observation;9;9_1;Heuchelheim;no;85747;4;2000-08-30;163;16.1;%;13.82;%;8.96;%;26.8;mm;26.68;mm;4.31;mm;52.8;t/ha;18.61;%;76.9;t/ha;11.62;%;5.33;73;13.85;%;21.9;mmol/kg;18;mmol/kg;6.2;mmol/kg;30.66;mmol/kg;2.28;mmol/kg;7.53;mmol/kg;3.86;mmol/kg;3.58;%
Observation;9;9_1;Heuchelheim;no;85709;1;2000-09-12;176;13.37;%;11.4;%;7.85;%;16.15;mm;15.79;mm;0;mm;68.85;t/ha;19.83;%;70.2;t/ha;12.29;%;5.11;82;14.83;%;22.65;mmol/kg;15.25;mmol/kg;5.93;mmol/kg;23.88;mmol/kg;1.39;mmol/kg;7.35;mmol/kg;4.32;mmol/kg;3.79;%
Observation;9;9_1;Heuchelheim;no;85719;2;2000-09-12;176;14.73;%;12.87;%;9.36;%;21.44;mm;22.42;mm;6.11;mm;65.75;t/ha;20.24;%;57.6;t/ha;12.5;%;4.93;57;15.55;%;28.25;mmol/kg;14.5;mmol/kg;6.68;mmol/kg;27.49;mmol/kg;1.76;mmol/kg;8.9;mmol/kg;4.07;mmol/kg;3.69;%
Observation;9;9_1;Heuchelheim;no;85730;3;2000-09-12;176;15.54;%;14.41;%;9.54;%;24.62;mm;29.36;mm;6.94;mm;65.8;t/ha;19.59;%;77.6;t/ha;11.5;%;5.63;67;14.5;%;26.65;mmol/kg;19.6;mmol/kg;9.07;mmol/kg;35.96;mmol/kg;3.5;mmol/kg;9.5;mmol/kg;4.27;mmol/kg;3.85;%
Observation;9;9_1;Heuchelheim;no;85741;4;2000-09-12;176;14.82;%;13.01;%;8.24;%;21.8;mm;23.06;mm;1.08;mm;58.6;t/ha;19.82;%;68.4;t/ha;12.07;%;6.09;64;14.63;%;27.1;mmol/kg;22.55;mmol/kg;8.54;mmol/kg;34.86;mmol/kg;4.44;mmol/kg;8.25;mmol/kg;4.04;mmol/kg;3.73;%
Observation;9;9_1;Heuchelheim;no;85710;1;2000-09-27;191;13.36;%;10.87;%;9.22;%;16.11;mm;13.4;mm;5.49;mm;73.4;t/ha;19.82;%;NA;t/ha;NA;%;5.4;88;14.77;%;25.43;mmol/kg;9.43;mmol/kg;5.82;mmol/kg;20.78;mmol/kg;1.56;mmol/kg;8.65;mmol/kg;NA;mmol/kg;3.75;%
Observation;9;9_1;Heuchelheim;no;85723;2;2000-09-27;191;16.51;%;12.42;%;9.04;%;28.38;mm;20.4;mm;4.69;mm;69.9;t/ha;19.71;%;99.7;t/ha;10.06;%;5.76;83;14.44;%;25.05;mmol/kg;19.28;mmol/kg;8.7;mmol/kg;34.05;mmol/kg;3.82;mmol/kg;8.8;mmol/kg;NA;mmol/kg;3.5;%
Observation;9;9_1;Heuchelheim;no;85732;3;2000-09-27;191;16.01;%;12.87;%;10.18;%;26.44;mm;22.43;mm;9.8;mm;75.65;t/ha;20.01;%;96.28;t/ha;11.24;%;5.73;83;15.08;%;22.5;mmol/kg;15.45;mmol/kg;7.26;mmol/kg;29.29;mmol/kg;2.56;mmol/kg;9.55;mmol/kg;NA;mmol/kg;3.14;%
Observation;9;9_1;Heuchelheim;no;85745;4;2000-09-27;191;16.11;%;12.04;%;8.75;%;26.83;mm;18.7;mm;3.39;mm;74.8;t/ha;19.4;%;90.87;t/ha;10.95;%;5.47;69;14.42;%;24.15;mmol/kg;14.03;mmol/kg;6.64;mmol/kg;28.56;mmol/kg;2.59;mmol/kg;8.1;mmol/kg;NA;mmol/kg;3.67;%
Observation;9;9_1;Heuchelheim;no;85711;1;2000-10-11;205;19.98;%;9.84;%;7.67;%;41.91;mm;8.77;mm;0;mm;78.3;t/ha;21.08;%;73.75;t/ha;11.83;%;5.33;93;15.08;%;29.05;mmol/kg;15.1;mmol/kg;8.37;mmol/kg;33.33;mmol/kg;4.33;mmol/kg;10.1;mmol/kg;4.15;mmol/kg;3.79;%
Observation;9;9_1;Heuchelheim;no;85724;2;2000-10-11;205;20.68;%;12.74;%;8.68;%;44.66;mm;21.81;mm;3.08;mm;82.1;t/ha;20.04;%;73.7;t/ha;11.59;%;4.09;78;14.76;%;26.35;mmol/kg;20.1;mmol/kg;10.14;mmol/kg;37.84;mmol/kg;6.01;mmol/kg;11.6;mmol/kg;4.27;mmol/kg;3.69;%
Observation;9;9_1;Heuchelheim;no;85726;3;2000-10-11;205;19.61;%;11.69;%;8.09;%;40.47;mm;17.1;mm;0.39;mm;82.45;t/ha;20.73;%;86.6;t/ha;11.89;%;5.36;82;15.62;%;26.05;mmol/kg;15.9;mmol/kg;7.52;mmol/kg;30.68;mmol/kg;3.47;mmol/kg;11.05;mmol/kg;4.73;mmol/kg;3.72;%
Observation;9;9_1;Heuchelheim;no;85737;4;2000-10-11;205;21.14;%;14.4;%;8.26;%;46.46;mm;29.31;mm;1.18;mm;83.5;t/ha;20.75;%;76.24;t/ha;11.44;%;4.97;64;15.86;%;27.65;mmol/kg;15.3;mmol/kg;7.08;mmol/kg;32.11;mmol/kg;3.67;mmol/kg;11.45;mmol/kg;3.68;mmol/kg;3.26;%
Observation;9;9_1;Heuchelheim;no;85712;1;2000-10-25;219;21.04;%;14.39;%;11.3;%;46.07;mm;29.23;mm;14.84;mm;77.35;t/ha;20.82;%;63.65;t/ha;13.2;%;4.13;82;15.69;%;31.95;mmol/kg;12.75;mmol/kg;11.02;mmol/kg;38.49;mmol/kg;5.88;mmol/kg;13.55;mmol/kg;3.97;mmol/kg;3.52;%
Observation;9;9_1;Heuchelheim;no;85714;2;2000-10-25;219;20.2;%;14.14;%;9.95;%;42.76;mm;28.13;mm;8.78;mm;81;t/ha;20.95;%;75.9;t/ha;11.93;%;4.64;74;16.02;%;28.75;mmol/kg;16.45;mmol/kg;9.38;mmol/kg;37.25;mmol/kg;5.81;mmol/kg;12;mmol/kg;4.36;mmol/kg;3.7;%
Observation;9;9_1;Heuchelheim;no;85728;3;2000-10-25;219;21.61;%;16.92;%;10.9;%;48.27;mm;40.65;mm;13.03;mm;79.4;t/ha;21.16;%;68.6;t/ha;13.42;%;4.4;91;16.02;%;25.8;mmol/kg;10.25;mmol/kg;5.62;mmol/kg;27.75;mmol/kg;4.07;mmol/kg;9.35;mmol/kg;3.68;mmol/kg;3.76;%
Observation;9;9_1;Heuchelheim;no;85743;4;2000-10-25;219;21.76;%;15.31;%;NA;%;48.85;mm;33.39;mm;NA;mm;77.65;t/ha;21.51;%;71.55;t/ha;11.96;%;5.07;66;16.65;%;27.35;mmol/kg;13.75;mmol/kg;7.35;mmol/kg;32.21;mmol/kg;4.27;mmol/kg;13.35;mmol/kg;3.83;mmol/kg;3.39;%
Observation;6;6_1;Harste;no;85101;1;2000-06-08;60;25.51;%;23.85;%;22.44;%;65.01;mm;72.32;mm;65.49;mm;0.461;t/ha;13.07;%;2.64;t/ha;14.44;%;1.06;96.3;6.48;%;88;mmol/kg;7;mmol/kg;18.94;mmol/kg;62.33;mmol/kg;23.09;mmol/kg;13.27;mmol/kg;19.73;mmol/kg;4.73;%
Observation;6;6_1;Harste;no;85121;2;2000-06-08;60;25.89;%;22.95;%;20.78;%;66.47;mm;68.25;mm;57.99;mm;0.516;t/ha;12.9;%;3.01;t/ha;13.31;%;1.25;97.22;6.55;%;88.55;mmol/kg;7.05;mmol/kg;19.74;mmol/kg;72.82;mmol/kg;24.85;mmol/kg;15.1;mmol/kg;17;mmol/kg;4.38;%
Observation;6;6_1;Harste;no;85129;3;2000-06-08;60;26.04;%;23.54;%;21.67;%;67.04;mm;70.92;mm;61.99;mm;0.546;t/ha;13.13;%;3.1;t/ha;13.04;%;0.93;98.15;6.53;%;86;mmol/kg;8.7;mmol/kg;19.25;mmol/kg;71.89;mmol/kg;23.31;mmol/kg;15.5;mmol/kg;20.39;mmol/kg;4.53;%
Observation;6;6_1;Harste;no;85146;4;2000-06-08;60;25.8;%;22.52;%;20.86;%;66.13;mm;66.35;mm;58.37;mm;0.414;t/ha;13.26;%;2.41;t/ha;13.66;%;0.69;98.15;6.34;%;88.5;mmol/kg;7.4;mmol/kg;17.75;mmol/kg;61.18;mmol/kg;24.85;mmol/kg;14.5;mmol/kg;20.7;mmol/kg;4.95;%
Observation;6;6_1;Harste;no;85102;1;2000-06-22;74;17.52;%;19.33;%;21.53;%;33.83;mm;51.98;mm;61.39;mm;3.98;t/ha;15.59;%;11.85;t/ha;11.23;%;1.46;96.3;9.5;%;65.35;mmol/kg;4.8;mmol/kg;16.15;mmol/kg;57.08;mmol/kg;13.19;mmol/kg;16.55;mmol/kg;9.62;mmol/kg;4.46;%
Observation;6;6_1;Harste;no;85116;2;2000-06-22;74;18.24;%;19.06;%;19.3;%;36.62;mm;50.79;mm;51.33;mm;3.89;t/ha;14.89;%;11.04;t/ha;11.1;%;1.5;98.15;9.29;%;69.9;mmol/kg;5.4;mmol/kg;13.23;mmol/kg;56.76;mmol/kg;15.5;mmol/kg;16.72;mmol/kg;9.81;mmol/kg;4.68;%
Observation;6;6_1;Harste;no;85136;3;2000-06-22;74;17.53;%;20.12;%;19.07;%;33.86;mm;55.54;mm;50.3;mm;3.47;t/ha;15.15;%;10;t/ha;11.35;%;1.52;100;9.19;%;70.85;mmol/kg;5.8;mmol/kg;14.56;mmol/kg;61.9;mmol/kg;14.29;mmol/kg;17.34;mmol/kg;10.45;mmol/kg;4.25;%
Observation;6;6_1;Harste;no;85143;4;2000-06-22;74;18.83;%;19.37;%;17.93;%;38.95;mm;52.17;mm;45.18;mm;4.26;t/ha;14.92;%;11.38;t/ha;10.83;%;1.57;95.37;9.1;%;73.75;mmol/kg;4.9;mmol/kg;14.69;mmol/kg;67.45;mmol/kg;16.38;mmol/kg;17.27;mmol/kg;10.39;mmol/kg;4.08;%
Observation;6;6_1;Harste;no;85103;1;2000-07-06;88;23.85;%;19.91;%;22.07;%;58.52;mm;54.58;mm;63.81;mm;9.07;t/ha;16.65;%;21.67;t/ha;13.68;%;2.83;96.3;10.34;%;44.4;mmol/kg;4.3;mmol/kg;6.9;mmol/kg;33.44;mmol/kg;6.39;mmol/kg;13.77;mmol/kg;10.58;mmol/kg;4.51;%
Observation;6;6_1;Harste;no;85119;2;2000-07-06;88;25.42;%;21.25;%;21.11;%;64.63;mm;60.61;mm;59.5;mm;8.98;t/ha;16.23;%;25.19;t/ha;13.3;%;3.37;105.56;10.24;%;46.75;mmol/kg;4.85;mmol/kg;6.59;mmol/kg;36.04;mmol/kg;7.81;mmol/kg;12.57;mmol/kg;8.67;mmol/kg;4.92;%
Observation;6;6_1;Harste;no;85134;3;2000-07-06;88;24.97;%;20.38;%;19.47;%;62.88;mm;56.73;mm;52.14;mm;7.55;t/ha;16.37;%;21.94;t/ha;14.24;%;2.92;97.22;9.87;%;46.05;mmol/kg;4.45;mmol/kg;7.08;mmol/kg;34.36;mmol/kg;7.6;mmol/kg;11.26;mmol/kg;8.24;mmol/kg;5.21;%
Observation;6;6_1;Harste;no;85142;4;2000-07-06;88;24.65;%;19.95;%;19.27;%;61.63;mm;54.77;mm;51.24;mm;11.11;t/ha;16.88;%;28.7;t/ha;13.8;%;3.43;100.93;10.69;%;46.15;mmol/kg;4.05;mmol/kg;6.64;mmol/kg;38.44;mmol/kg;6.4;mmol/kg;13.36;mmol/kg;7.44;mmol/kg;4.37;%
Observation;6;6_1;Harste;no;85104;1;2000-07-20;102;19.07;%;19.36;%;21.66;%;39.87;mm;52.11;mm;61.96;mm;15.19;t/ha;19.62;%;31.2;t/ha;11.96;%;3.17;98.15;13.25;%;44.33;mmol/kg;2.97;mmol/kg;9.41;mmol/kg;37.72;mmol/kg;3.88;mmol/kg;13.1;mmol/kg;7.85;mmol/kg;5.21;%
Observation;6;6_1;Harste;no;85124;2;2000-07-20;102;19.07;%;18.7;%;20.25;%;39.87;mm;49.16;mm;55.63;mm;17.41;t/ha;19.44;%;34.81;t/ha;12.3;%;3.89;98.15;13.16;%;46.35;mmol/kg;2.8;mmol/kg;9.6;mmol/kg;42.51;mmol/kg;4.75;mmol/kg;13.57;mmol/kg;8.37;mmol/kg;4.53;%
Observation;6;6_1;Harste;no;85125;3;2000-07-20;102;21.22;%;20.89;%;19.14;%;48.26;mm;58.99;mm;50.63;mm;15.51;t/ha;19.7;%;31.3;t/ha;11.94;%;3.37;96.3;12.88;%;44.95;mmol/kg;4.15;mmol/kg;9.03;mmol/kg;39.87;mmol/kg;4.35;mmol/kg;13.46;mmol/kg;7.86;mmol/kg;5.1;%
Observation;6;6_1;Harste;no;85144;4;2000-07-20;102;20.36;%;19.57;%;19.73;%;44.91;mm;53.05;mm;53.3;mm;16.3;t/ha;19.71;%;32.96;t/ha;12.91;%;3.65;100;13.45;%;45.85;mmol/kg;2.9;mmol/kg;9.21;mmol/kg;43.06;mmol/kg;3.66;mmol/kg;9.86;mmol/kg;8.33;mmol/kg;4.74;%
Observation;6;6_1;Harste;no;85105;1;2000-08-03;116;20.64;%;18.43;%;21.34;%;46.01;mm;47.95;mm;60.55;mm;27.59;t/ha;19.7;%;46.67;t/ha;11.93;%;4.58;107.41;13.57;%;38.4;mmol/kg;2.1;mmol/kg;9.12;mmol/kg;36.74;mmol/kg;1.24;mmol/kg;12.12;mmol/kg;7.72;mmol/kg;4.51;%
Observation;6;6_1;Harste;no;85114;2;2000-08-03;116;20.32;%;19.31;%;19.66;%;44.74;mm;51.9;mm;52.96;mm;25.97;t/ha;19.39;%;43.89;t/ha;11.86;%;5.45;97.22;13.43;%;37.8;mmol/kg;2.2;mmol/kg;9.34;mmol/kg;35.13;mmol/kg;1.33;mmol/kg;13.31;mmol/kg;6.22;mmol/kg;4.43;%
Observation;6;6_1;Harste;no;85131;3;2000-08-03;116;21.36;%;19.33;%;19.12;%;48.8;mm;51.98;mm;50.52;mm;24.72;t/ha;19.41;%;43.33;t/ha;12.14;%;4.77;98.15;13.53;%;38.5;mmol/kg;2.5;mmol/kg;8.37;mmol/kg;37.11;mmol/kg;1.13;mmol/kg;12.03;mmol/kg;7.34;mmol/kg;4.46;%
Observation;6;6_1;Harste;no;85148;4;2000-08-03;116;20.65;%;18.36;%;19.11;%;46.05;mm;47.62;mm;50.51;mm;27.27;t/ha;19.43;%;45;t/ha;12.14;%;4.71;97.22;13.58;%;37.4;mmol/kg;2.3;mmol/kg;8.9;mmol/kg;36.93;mmol/kg;1.07;mmol/kg;12.76;mmol/kg;6.96;mmol/kg;4.52;%
Observation;6;6_1;Harste;no;85106;1;2000-08-17;130;16.44;%;16.31;%;19.67;%;29.61;mm;38.4;mm;52.99;mm;37.31;t/ha;20.36;%;50.25;t/ha;12.56;%;6.11;100;14.54;%;32.8;mmol/kg;2.1;mmol/kg;8.72;mmol/kg;33.22;mmol/kg;0.94;mmol/kg;13.12;mmol/kg;5.01;mmol/kg;4.75;%
Observation;6;6_1;Harste;no;85123;2;2000-08-17;130;15.8;%;17.78;%;19.23;%;27.11;mm;45.03;mm;51.02;mm;38.06;t/ha;20.55;%;47.83;t/ha;12.84;%;5.26;96.3;14.67;%;32.5;mmol/kg;1.9;mmol/kg;9.21;mmol/kg;36.4;mmol/kg;0.89;mmol/kg;13.66;mmol/kg;5.15;mmol/kg;4;%
Observation;6;6_1;Harste;no;85133;3;2000-08-17;130;16.45;%;19.89;%;17.33;%;29.65;mm;54.48;mm;42.48;mm;35;t/ha;20.05;%;49.79;t/ha;12.41;%;5.41;97.22;14.2;%;33.3;mmol/kg;1.9;mmol/kg;8.37;mmol/kg;35.67;mmol/kg;0.8;mmol/kg;12.01;mmol/kg;4.96;mmol/kg;4.36;%
Observation;6;6_1;Harste;no;85137;4;2000-08-17;130;16.35;%;19.31;%;17.43;%;29.26;mm;51.91;mm;42.94;mm;35.23;t/ha;20.4;%;45.56;t/ha;12.72;%;4.73;99.07;14.48;%;33.15;mmol/kg;2.35;mmol/kg;8.76;mmol/kg;36.79;mmol/kg;0.78;mmol/kg;11.66;mmol/kg;5.23;mmol/kg;4.51;%
Observation;6;6_1;Harste;no;85107;1;2000-08-31;144;19.17;%;16.66;%;18.02;%;40.27;mm;39.97;mm;45.59;mm;56.57;t/ha;20.03;%;47.65;t/ha;14.17;%;4.63;99.07;14.31;%;29.25;mmol/kg;2.25;mmol/kg;7.97;mmol/kg;27.23;mmol/kg;1.2;mmol/kg;10.14;mmol/kg;3.75;mmol/kg;4.32;%
Observation;6;6_1;Harste;no;85113;2;2000-08-31;144;19.85;%;19.3;%;18.41;%;42.91;mm;51.83;mm;47.33;mm;47.5;t/ha;18.3;%;55.99;t/ha;12.94;%;5.22;95.37;12.92;%;25.8;mmol/kg;1.9;mmol/kg;7.88;mmol/kg;24.33;mmol/kg;0.91;mmol/kg;9.8;mmol/kg;4.38;mmol/kg;3.99;%
Observation;6;6_1;Harste;no;85135;3;2000-08-31;144;18.7;%;16.35;%;17.48;%;38.43;mm;38.58;mm;43.17;mm;49.76;t/ha;20.07;%;45.4;t/ha;13.58;%;4.93;92.59;14.47;%;30.8;mmol/kg;1.7;mmol/kg;8.14;mmol/kg;31.15;mmol/kg;0.77;mmol/kg;10.91;mmol/kg;4.37;mmol/kg;4.42;%
Observation;6;6_1;Harste;no;85140;4;2000-08-31;144;19.64;%;18.24;%;17.59;%;42.09;mm;47.09;mm;43.65;mm;50.42;t/ha;20.17;%;51.8;t/ha;13.15;%;5.02;95.37;14.42;%;28.6;mmol/kg;1.95;mmol/kg;7.13;mmol/kg;28.24;mmol/kg;0.86;mmol/kg;9.94;mmol/kg;4.12;mmol/kg;4.28;%
Observation;6;6_1;Harste;no;85108;1;2000-09-14;158;19.21;%;17.52;%;19.04;%;40.42;mm;43.83;mm;50.18;mm;57.41;t/ha;21.23;%;51.06;t/ha;13.7;%;3.54;97.22;15.24;%;29.5;mmol/kg;2;mmol/kg;8.19;mmol/kg;28.63;mmol/kg;0.86;mmol/kg;10.86;mmol/kg;4.52;mmol/kg;4.49;%
Observation;6;6_1;Harste;no;85122;2;2000-09-14;158;19.15;%;17.69;%;18.41;%;40.19;mm;44.61;mm;47.35;mm;58.33;t/ha;21.07;%;60.35;t/ha;13.14;%;4.04;96.3;15.31;%;28.15;mmol/kg;2.1;mmol/kg;7.66;mmol/kg;31.06;mmol/kg;0.93;mmol/kg;9.17;mmol/kg;4.3;mmol/kg;4.45;%
Observation;6;6_1;Harste;no;85126;3;2000-09-14;158;20.56;%;19.39;%;17.19;%;45.7;mm;52.25;mm;41.86;mm;53.61;t/ha;20.97;%;52.95;t/ha;13.62;%;4.15;97.22;15.16;%;28;mmol/kg;2.3;mmol/kg;6.99;mmol/kg;39.55;mmol/kg;0.74;mmol/kg;13.3;mmol/kg;3.15;mmol/kg;4.44;%
Observation;6;6_1;Harste;no;85141;4;2000-09-14;158;19.42;%;16.88;%;16.82;%;41.25;mm;40.96;mm;40.18;mm;56.71;t/ha;21.2;%;59.23;t/ha;13.86;%;4.55;96.3;15.45;%;28.6;mmol/kg;2.05;mmol/kg;7.35;mmol/kg;30.23;mmol/kg;0.89;mmol/kg;10.02;mmol/kg;4.41;mmol/kg;4.43;%
Observation;6;6_1;Harste;no;85109;1;2000-09-28;172;21.23;%;17.77;%;18.23;%;48.31;mm;44.98;mm;46.52;mm;62.73;t/ha;21.76;%;56.48;t/ha;12.45;%;5.24;98.15;15.61;%;28.8;mmol/kg;1.9;mmol/kg;8.9;mmol/kg;30.42;mmol/kg;0.96;mmol/kg;11.01;mmol/kg;NA;mmol/kg;4.48;%
Observation;6;6_1;Harste;no;85115;2;2000-09-28;172;21.14;%;18.43;%;18.12;%;47.95;mm;47.94;mm;46.06;mm;57.13;t/ha;21.5;%;54.86;t/ha;11.89;%;4.9;97.22;15.52;%;29.55;mmol/kg;2.15;mmol/kg;8.54;mmol/kg;30.4;mmol/kg;0.85;mmol/kg;10.77;mmol/kg;NA;mmol/kg;4.42;%
Observation;6;6_1;Harste;no;85130;3;2000-09-28;172;22.36;%;17.89;%;17.32;%;52.7;mm;45.51;mm;42.45;mm;58.15;t/ha;21.18;%;58.19;t/ha;12.24;%;4.42;96.3;15.25;%;27.67;mmol/kg;2.23;mmol/kg;7.91;mmol/kg;29.91;mmol/kg;0.81;mmol/kg;10.42;mmol/kg;NA;mmol/kg;4.55;%
Observation;6;6_1;Harste;no;85147;4;2000-09-28;172;21.51;%;17.63;%;17.64;%;49.37;mm;44.32;mm;43.9;mm;62.04;t/ha;21.14;%;55.48;t/ha;12.72;%;4.48;101.85;15.28;%;29.2;mmol/kg;2.4;mmol/kg;9.83;mmol/kg;29.76;mmol/kg;1.19;mmol/kg;10.07;mmol/kg;NA;mmol/kg;4.45;%
Observation;6;6_1;Harste;no;85110;1;2000-10-12;186;20.85;%;16.42;%;18.24;%;46.83;mm;38.91;mm;46.58;mm;70.23;t/ha;22.18;%;53.61;t/ha;13.47;%;5.14;98.15;16.72;%;29.5;mmol/kg;2.2;mmol/kg;8.01;mmol/kg;36.46;mmol/kg;0.63;mmol/kg;13.55;mmol/kg;4.14;mmol/kg;4.66;%
Observation;6;6_1;Harste;no;85117;2;2000-10-12;186;21.55;%;19.44;%;18.66;%;49.55;mm;52.49;mm;48.45;mm;68.98;t/ha;22.5;%;52.78;t/ha;13.67;%;4.96;90.74;16.54;%;29.9;mmol/kg;2.25;mmol/kg;9.91;mmol/kg;40.79;mmol/kg;1;mmol/kg;12.85;mmol/kg;3.96;mmol/kg;4.9;%
Observation;6;6_1;Harste;no;85132;3;2000-10-12;186;22.08;%;19.15;%;17.73;%;51.6;mm;51.18;mm;44.28;mm;63.47;t/ha;21.62;%;46.53;t/ha;13.19;%;4.26;94.44;15.96;%;27.25;mmol/kg;2.6;mmol/kg;7.39;mmol/kg;38.62;mmol/kg;0.95;mmol/kg;10.74;mmol/kg;4.5;mmol/kg;4.5;%
Observation;6;6_1;Harste;no;85139;4;2000-10-12;186;20.5;%;18.96;%;18.05;%;45.44;mm;50.31;mm;45.72;mm;67.13;t/ha;19.74;%;45.23;t/ha;14.3;%;4.09;95.37;16.53;%;28.1;mmol/kg;2.3;mmol/kg;7.75;mmol/kg;28.5;mmol/kg;0.85;mmol/kg;10.59;mmol/kg;4.17;mmol/kg;4.25;%
Observation;6;6_1;Harste;no;85111;1;2000-10-23;197;20.27;%;17.08;%;18.39;%;44.54;mm;41.84;mm;47.23;mm;67.87;t/ha;23.12;%;46.3;t/ha;12.99;%;4.46;92.59;17.07;%;30.35;mmol/kg;2.25;mmol/kg;9.34;mmol/kg;26.75;mmol/kg;1.04;mmol/kg;10.69;mmol/kg;4.15;mmol/kg;4.58;%
Observation;6;6_1;Harste;no;85118;2;2000-10-23;197;21.43;%;17.79;%;18.63;%;49.08;mm;45.07;mm;48.32;mm;65.51;t/ha;22.86;%;51.06;t/ha;12.54;%;4.44;98.15;16.88;%;31.3;mmol/kg;2.15;mmol/kg;11.77;mmol/kg;51.07;mmol/kg;1.12;mmol/kg;17.48;mmol/kg;4.82;mmol/kg;4.51;%
Observation;6;6_1;Harste;no;85127;3;2000-10-23;197;21.75;%;19.43;%;17.96;%;50.32;mm;52.44;mm;45.3;mm;67.31;t/ha;22.82;%;44.21;t/ha;12.95;%;4.25;91.67;16.96;%;30.3;mmol/kg;2.35;mmol/kg;9.52;mmol/kg;36.56;mmol/kg;1.24;mmol/kg;12.68;mmol/kg;4.86;mmol/kg;4.41;%
Observation;6;6_1;Harste;no;85145;4;2000-10-23;197;21.44;%;18.18;%;17.5;%;49.13;mm;46.82;mm;43.24;mm;70.46;t/ha;22.54;%;46.11;t/ha;13.3;%;4;95.37;16.9;%;30.6;mmol/kg;2.3;mmol/kg;10.93;mmol/kg;24.19;mmol/kg;1.65;mmol/kg;11.11;mmol/kg;5.09;mmol/kg;4.29;%
Observation;8;8_1;Kelz;no;85501;1;2000-06-07;60;20.26;%;19.26;%;20.76;%;43.02;mm;51.67;mm;57.44;mm;2.2;t/ha;12.04;%;15.41;t/ha;9.01;%;1.89;98;5.3;%;104.05;mmol/kg;17.9;mmol/kg;20.67;mmol/kg;95.69;mmol/kg;45.63;mmol/kg;13.2;mmol/kg;19.89;mmol/kg;4.56;%
Observation;8;8_1;Kelz;no;85510;2;2000-06-07;60;20.27;%;18.91;%;20.46;%;43.04;mm;50.09;mm;56.08;mm;1.6;t/ha;11.46;%;11.2;t/ha;8.82;%;1.24;79;5.37;%;99.95;mmol/kg;25.35;mmol/kg;22.97;mmol/kg;108.51;mmol/kg;41.78;mmol/kg;14.35;mmol/kg;22.26;mmol/kg;4.38;%
Observation;8;8_1;Kelz;no;85514;3;2000-06-07;60;20.61;%;19.13;%;20.77;%;44.37;mm;51.06;mm;57.47;mm;2;t/ha;11.95;%;14.59;t/ha;8.5;%;1.73;99;5.04;%;106.1;mmol/kg;21.3;mmol/kg;21.86;mmol/kg;112.98;mmol/kg;41.56;mmol/kg;13;mmol/kg;19.36;mmol/kg;4.11;%
Observation;8;8_1;Kelz;no;85523;4;2000-06-07;60;20.67;%;18.34;%;20.48;%;44.61;mm;47.52;mm;56.16;mm;2.4;t/ha;12.23;%;17.45;t/ha;8.8;%;1.81;94;5.45;%;106.2;mmol/kg;22.5;mmol/kg;23.15;mmol/kg;106.81;mmol/kg;45.3;mmol/kg;14;mmol/kg;18.44;mmol/kg;4.51;%
Observation;8;8_1;Kelz;no;85502;1;2000-07-03;86;15.43;%;13.66;%;19.72;%;24.17;mm;26.48;mm;52.72;mm;17.95;t/ha;18.54;%;44.9;t/ha;12.12;%;4.68;97;12.56;%;52.7;mmol/kg;21.4;mmol/kg;13.06;mmol/kg;58.16;mmol/kg;8.3;mmol/kg;16.05;mmol/kg;8.13;mmol/kg;3.96;%
Observation;8;8_1;Kelz;no;85512;2;2000-07-03;86;14.07;%;13.13;%;19.47;%;18.88;mm;24.1;mm;51.63;mm;18.65;t/ha;18.02;%;46.3;t/ha;12.65;%;4.69;92;12.28;%;49.9;mmol/kg;22.05;mmol/kg;13.1;mmol/kg;62.23;mmol/kg;9.52;mmol/kg;18.45;mmol/kg;10.7;mmol/kg;3.82;%
Observation;8;8_1;Kelz;no;85516;3;2000-07-03;86;16.41;%;14.4;%;22.11;%;27.98;mm;29.78;mm;63.49;mm;19;t/ha;18.09;%;51.1;t/ha;12.05;%;4.98;85;11.99;%;55.65;mmol/kg;24.4;mmol/kg;14.78;mmol/kg;71.07;mmol/kg;10.95;mmol/kg;18.45;mmol/kg;9.98;mmol/kg;3.74;%
Observation;8;8_1;Kelz;no;85521;4;2000-07-03;86;NA;%;NA;%;NA;%;NA;mm;NA;mm;NA;mm;18.9;t/ha;18.23;%;52.4;t/ha;12.46;%;4.34;83;12.18;%;57.35;mmol/kg;21.8;mmol/kg;15.18;mmol/kg;65.07;mmol/kg;10.96;mmol/kg;19.35;mmol/kg;11.18;mmol/kg;3.77;%
